X,Y,OBJECTID,Sign_Type,Size_,Supplement,Sign_Post,Year_Insta,Category,Notes,MUTCD,Ownership,FACILITYID,Schools,Location_Adjusted,Replacement_Zone,Sign_Text,Set_ID,FieldVerifiedDate,GlobalID
-9821606.91380526,4881655.44344982,15386,Do Not Enter,"30"" X 30""",EXCEPT BIKES,Unpunched Telespar, ,Regulatory,2023,R5-1,Champaign,8495,,AERIAL,I,,6102,,{CCDE5B2B-0928-4915-BA91-018D31B27382}
-9826250.81667858,4884701.52135798,15387,30 mph Speed Limit,, ,Punched Telespar,2020,Regulatory, ,R2-1,Champaign,5197,,AERIAL,B,,3776,,{21239964-3354-462E-9E8F-99B70945B931}
-9826360.07933477,4884922.30991826,15388,30 mph Speed Limit,, ,Punched Telespar,2020,Regulatory, ,R2-1,Champaign,5197,,AERIAL,B,,3776,,{680FBE01-AA4E-4E46-AD5E-77D91C098CC8}
-9826369.16453197,4884970.12088413,15389,30 mph Speed Limit,, ,Punched Telespar,2020,Regulatory, ,R2-1,Champaign,5197,,AERIAL,B,,3776,,{129213BF-34B5-4FF9-B019-87372EF226CD}
-9826738.95020971,4884980.54219427,15390,30 mph Speed Limit,, ,Punched Telespar,2020,Regulatory, ,R2-1,Champaign,5197,,AERIAL,B,,3776,,{F9B67CEB-71E5-4D8F-B03F-BA8B60316B41}
-9823220.74985017,4883230.97259391,15391,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{F2379614-6239-432E-A1D3-063C86F40808}
-9823220.85035409,4883234.65595247,15392,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{76028255-5E08-4590-A04C-A08B5D3FAB7F}
-9823220.75603151,4883238.32547985,15393,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{FD464CD0-76A6-4892-B1A1-32674000851E}
-9823220.80507441,4883241.62806041,15394,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{5F07DD4B-424C-405B-B236-086A794AE7C8}
-9823220.63769104,4883245.3579556,15395,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{80ABEC24-40FC-40B5-9865-C9A836311338}
-9823220.77621865,4883249.1493885,15396,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{26E173F0-609C-40B4-A2B8-2FB4746B12A8}
-9823221.0177603,4883252.8327657,15397,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{C042170B-BF99-492D-B44C-6F5305CEF24A}
-9823220.97950623,4883256.32746249,15398,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{8F040490-520C-4773-A08F-B19173FDD413}
-9823220.97247919,4883259.80632846,15399,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{934B36D7-71F0-4754-B1C7-5E9070C68B93}
-9823221.00381155,4883263.18939668,15400,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{98C159D2-ED1B-464A-B4F7-B0E1061E30FB}
-9823221.08415164,4883266.4066677,15401,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{780D2AE6-2897-4F71-9A22-2B13A984954F}
-9823220.97747581,4883270.41274132,15402,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{E928C318-9E54-41A2-A87F-2D6028438898}
-9823220.99353785,4883274.17639627,15403,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{E8396CEF-F5FC-4DEA-B7C6-E994891969D0}
-9823221.02777633,4883278.17540514,15404,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{1D51BC1D-D5BD-4F10-B312-26970CA14A81}
-9823197.55887478,4883277.84766961,15405,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{2073A3C0-8573-4FB8-9054-653EC074701A}
-9823197.50726569,4883274.11898222,15406,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{6ECF57D8-857D-4CF3-80EB-7BCADBAABF6D}
-9823197.54925855,4883270.55099529,15407,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{625C672F-E2D4-486C-B11C-D808B5EB1150}
-9823197.49537489,4883267.00585557,15408,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{0A390BF8-16E4-4BEB-A040-BCF350B0AA08}
-9823197.51271669,4883263.40756083,15409,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{CACDEC9A-1D8F-4ED7-B66F-3F50C8C86077}
-9823202.55206942,4883243.3346063,15410,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{B7FC5AE9-7E44-444E-BD1D-B18AE75DA663}
-9823201.25862473,4883247.03936522,15411,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{97253BCF-1552-45C7-8EA9-BCD1CCFC9411}
-9823200.08735422,4883250.41255393,15412,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{A5DB36BB-53EF-474A-A9DF-5099DF0F1084}
-9823199.07053094,4883253.82575659,15413,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{D8B7866F-4174-4787-880E-6D65C13157CF}
-9823197.71839355,4883257.32606646,15414,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{C94EDD6B-AB5A-482D-9B1B-6D376E68947D}
-9823196.54013753,4883260.63107646,15415,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{8B26BD87-A9D6-449B-9D31-3AC735A6B7D6}
-9823195.72769714,4883264.16274691,15416,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{B25220BA-3BBB-469D-AC08-8697DBCFA895}
-9823194.47173629,4883267.85798008,15417,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{63A20C79-73B6-4F65-B4E8-2EA95EE1AD95}
-9823193.68056347,4883271.0186467,15418,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{184964C6-F6B5-40ED-BC7C-2F3196F203C7}
-9823192.70924606,4883274.23839059,15419,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{681E93AF-388E-4465-87FA-B006E6097268}
-9823191.11453495,4883277.9293493,15420,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{86E2324F-453B-4483-ACA6-72D4CBB7D8EA}
-9823184.17403143,4883220.39906884,15421,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{FE34D2CB-2A65-470D-A0A6-85A47627045F}
-9823182.9194229,4883223.66177161,15422,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{471B7A29-2B2B-4A65-9100-028737DB0415}
-9823181.65797605,4883227.48782508,15423,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{196C8399-0715-4018-A198-6A89F9904AC6}
-9823180.67942226,4883230.76129936,15424,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{590BEEF8-11D3-4E4A-A040-3501B9936DBC}
-9823175.01871193,4883248.22236685,15425,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{2D5901CD-4CEE-4410-A4CB-D1D6F1C95DAE}
-9823174.0067496,4883251.46933,15426,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{B01A23B3-8962-485E-98E2-0BDFE990DD81}
-9823173.01393419,4883254.76495357,15427,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{3820424E-2B84-4103-BEAA-4230922092EA}
-9823171.77664079,4883258.2016602,15428,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{F2F2EB54-3B47-45AF-B1B5-A8258A7C6A9E}
-9823168.97315989,4883267.59169842,15429,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{A7AB1222-10D4-41AB-A805-A6DFD6D36EB5}
-9823168.11452242,4883270.56520693,15430,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{EC84E019-C156-431E-8F50-D2C5CCC2D5A4}
-9823167.23488081,4883274.29189467,15431,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{2848B769-8537-4A96-9785-CFED53C6DBE7}
-9823176.13416426,4883244.39615757,15432,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{0E9745A0-2183-4DA2-9B51-9B23EDF8FC10}
-9823177.16503163,4883241.30719711,15433,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{8AF7DD2D-CFB5-4B36-BFC4-E5C7793DD87F}
-9823178.3147194,4883237.58800661,15434,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{B6C3F4D6-E3C2-49FA-AB27-1C57879588A8}
-9823179.71553957,4883234.11882771,15435,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{FA5DAAE3-7371-4775-86F0-0BFEAC991592}
-9823169.88111171,4883264.27867864,15436,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{21AE1142-F592-49AE-9A7E-2E7AA0897F32}
-9823170.73358705,4883261.19910151,15437,No Parking Loading Zone Student,"30"" X 36""", ,Black Telespar,2014,Parking, ,N/A,Champaign,8361,,AERIAL,K,,5996,,{8AB4671F-5350-46FE-B5CE-8C097CD992FA}
-9823735.4538719,4887217.55649336,15438,30 mph Speed Limit,"12"" X 18""", ,Punched Telespar,2013,Parking, ,R7-201,Champaign,46FC8A1D-8C68-476A-B9EC-9545C49A6AB9,,AERIAL,L,,9464,,{59E1CBA0-DDD3-4851-8E93-93C85653E384}
-9823472.56245584,4887236.43322266,15439,30 mph Speed Limit,"12"" X 18""", ,Punched Telespar,2013,Parking, ,R7-201,Champaign,46FC8A1D-8C68-476A-B9EC-9545C49A6AB9,,AERIAL,L,,9464,,{BFCAE814-59BB-45FA-8717-2B830772A165}
-9823235.97472457,4887238.17560016,15440,30 mph Speed Limit,"12"" X 18""", ,Punched Telespar,2013,Parking, ,R7-201,Champaign,46FC8A1D-8C68-476A-B9EC-9545C49A6AB9,,AERIAL,L,,9464,,{53BD5C89-9AC4-4E0D-A96F-45504A52085C}
-9823171.58481841,4887224.25496357,15441,30 mph Speed Limit,"12"" X 18""", ,Punched Telespar,2013,Parking, ,R7-201,Champaign,46FC8A1D-8C68-476A-B9EC-9545C49A6AB9,,AERIAL,L,,9464,,{8010FFC3-BDED-4383-97A8-99B4CE866D9A}
-9822919.11314085,4887096.1645711,15442,30 mph Speed Limit,"12"" X 18""", ,Punched Telespar,2013,Parking, ,R7-201,Champaign,46FC8A1D-8C68-476A-B9EC-9545C49A6AB9,,AERIAL,L,,9464,,{C1C345B3-E771-4F3E-93D9-C39845E4CCB2}
-9822754.79151958,4887122.79420629,15443,30 mph Speed Limit,"12"" X 18""", ,Punched Telespar,2013,Parking, ,R7-201,Champaign,46FC8A1D-8C68-476A-B9EC-9545C49A6AB9,,AERIAL,L,,9464,,{ACB5F85B-0460-4335-A6DE-C4FF11490B3F}
-9831459.23851226,4876974.98689107,15444,30 mph Speed Limit,"24"" X 30""", ,Punched Telespar, ,Regulatory,7 tons,R12-5,Champaign,7895,,AERIAL,E,,5637,,{B8751EBB-8203-4C0E-8CB7-9E009A30714F}
-9831167.52491397,4876997.45819303,15445,30 mph Speed Limit,"24"" X 30""", ,Punched Telespar, ,Regulatory,7 tons,R12-5,Champaign,7895,,AERIAL,E,,5637,,{A1DF0CD3-970F-4117-8B27-CC12ABCB9990}
-9825606.98450053,4883000.41785107,15446,Stop,"30""",ALL-WAY,Unpunched Telespar,2020,Regulatory, ,R1-1,Champaign,1633,,AERIAL,B,,1296,,{92DFF0B9-E30D-4115-9FA2-ECD07919705B}
-9825633.22043371,4883025.4449745,15447,Stop,"30""",ALL-WAY,Unpunched Telespar,2020,Regulatory, ,R1-1,Champaign,1633,,AERIAL,B,,1296,,{E1E2CD83-C0FC-43E5-8F2E-C1494B89BDD9}
-9825632.18040964,4883002.90906984,15448,Do Not Enter,"30""",,Punched Telespar,2020,Regulatory, ,R5-1,Champaign,1631,,AERIAL,B,,1294,,{1498737B-CADF-4B75-A04D-3A20E5379CB9}
-9825632.18040964,4883002.90906984,15449,One Way Right,"30""", ,Punched Telespar,2020,Regulatory, ,R6-1R,Champaign,1631,,AERIAL,B,,1294,,{D06BF50D-4E07-4327-8AEA-AF753CFF8D3C}
-9825632.27426583,4883016.97728682,15450,Do Not Enter,"30""", ,Punched Telespar,2020,Regulatory, ,R5-1,Champaign,1631,,AERIAL,B,,1294,,{A7EF9372-EAE5-4B79-9ABF-6CE8527AC1F1}
-9825606.77060553,4883000.5797276,15451,Do Not Enter,"30""", ,Punched Telespar,2020,Regulatory, ,R5-1,Champaign,1631,,AERIAL,B,,1294,,{4B2F95BF-69BB-4C53-8762-186AC9353FA8}
-9825632.27434593,4883016.87240535,15452,One Way Right,"30""", ,Punched Telespar,2020,Regulatory, ,R6-1R,Champaign,1631,,AERIAL,B,,1294,,{882039E8-DE71-4195-A0B4-1AB64BC8C867}
-9825257.78529088,4887638.93684071,15453,Stop,"36""",Cross Traffic Does Not Stop,Punched Telespar,2015,Regulatory, ,R1-1,Champaign,3806,,AERIAL,L,,2786,,{79BA3022-BD81-4FFE-83A2-71CC21B6BDDC}
-9825320.74072918,4887616.17525035,15454,Stop,"36""",Cross Traffic Does Not Stop,Punched Telespar,2015,Regulatory, ,R1-1,Champaign,3806,,AERIAL,L,,2786,,{1F4AA34A-D2A2-4CBB-BCE1-F8D9A6AA9F4B}
-9833199.47637287,4881393.96099735,15455,55 mph Speed Limit,"24""X36""", ,Punched Telespar,2023 ,Regulatory, ,R2-1,Champaign,5423,,AERIAL,D,,3913,,{7A150FB6-8412-4A94-9135-2ADF139FD269}
-9833217.34510528,4881392.93597026,15456,45 mph Speed Limit,"24""X36""", ,Punched Telespar,2023 ,Regulatory, ,R2-1,Champaign,5423,,AERIAL,D,,3913,,{0FBF175E-7A68-461B-9C6E-ACDEAE1DEEEF}
-9833208.79607072,4880258.41383517,15457,45 mph Speed Limit,"24""X36""", ,Punched Telespar,2023 ,Regulatory, ,R2-1,Champaign,5423,,AERIAL,D,,3913,,{4728D419-0E35-4DE1-8342-DDD504FDE10D}
-9833189.65291244,4880361.31254642,15458,45 mph Speed Limit,"24""X36""", ,Punched Telespar,2023 ,Regulatory, ,R2-1,Champaign,5423,,AERIAL,D,,3913,,{BFE829C6-0F53-4BB6-BC24-D4C6D1AA1386}
-9833174.55376932,4878234.41236946,15459,45 mph Speed Limit,"24""X36""", ,Punched Telespar,2023 ,Regulatory, ,R2-1,Champaign,5423,,AERIAL,D,,3913,,{27C12735-EC1A-4859-BF20-7081AA9085E8}
-9833188.79256939,4878149.87102195,15460,55 mph Speed Limit,"24""X36""", ,Punched Telespar,2023 ,Regulatory, ,R2-1,Champaign,5423,,AERIAL,D,,3913,,{306C84F5-5AAC-4844-AE86-A69266656CF2}
-9833174.71680457,4878093.95839805,15461,Speed Zone Ahead,"36""X36""", ,Punched Telespar,2023 ,Regulatory, ,W3-5a,Champaign,5423,,AERIAL,D,,3913,,{4E1A941C-61BC-48E2-A090-EEA170124188}
-9833223.5752703,4881812.26820982,15462,School Speed Zone Ahead,"36""X36""", ,Punched Telespar,2023 ,Regulatory, ,W3-5a,Champaign,5423,,AERIAL,D,,3913,,{D0C10F11-AE3B-479A-B870-59A4CEC8898A}
-9822859.78940392,4882051.98277334,15463,No Parking with Double Headed Arrow,"12"" X 18""", ,Punched Telespar,2020,Parking, ,HR7-11,Champaign,10414,,AERIAL,I,,7315,,{9B33E143-0FD0-4EC4-A62D-57092B449AC1}
-9829000.67824282,4880389.15813479,15464,Lane Use -Left/Straight/Right,"24"" X 36""",Beyond Signal,Punched Telespar,2018,Warning, ,R3-8b,Champaign,11265,,AERIAL,E,,6721,,{2A500951-AB54-4A4D-87BE-0A6995810EEC}
-9827001.05377705,4878130.46891654,15465,35 mph Speed Limit,"24"" X 30""", ,Punched Telespar, ,Regulatory, ,R2-1,Champaign,2469,,AERIAL,F,,1766,,{33E6AADD-4628-4B9C-9B8B-998738AF4EDD}
-9823966.15504726,4882872.23471628,15466,No Parking to Corner,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,12345,,AERIAL,A,,8521,,{33021CF3-2B2F-4886-B568-39B734BF9FA5}
-9832344.28236225,4878505.41781641,15467,Stop,"6"" X 30""/ 6"" X 30""", ,Punched Telespar,2023,Streetname, ,D3-1,Champaign,5893,,AERIAL,E,Blanche Ln,4179,,{55E76B9C-F757-4260-ACC1-B31AAC5DBFD0}
-9827665.65174992,4881821.48606787,15468,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,10838,,AERIAL,D,,7617,,{6B42B276-5900-48BA-9693-9A7853BBFA8F}
-9827579.63618571,4881820.78192992,15469,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,10838,,AERIAL,D,,7617,,{6D48EB6B-4F42-4C4B-972E-106D7F6BA208}
-9827583.75049696,4881841.26483126,15470,Pedestrian Crossing,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,10838,,AERIAL,D,,7617,,{285CC670-5ED1-469E-B7B3-F44676A370D6}
-9827590.6378876,4881821.00280651,15471,Pedestrian Crossing,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,10838,,AERIAL,D,,7617,,{71292BBD-088E-4F58-8F1E-AD8207DABA76}
-9826521.65035933,4885532.6198308,15472,No Parking to Corner,"12"" X 18""", ,Punched Telespar,2018,Parking, ,R7-1,Champaign,3583,,AERIAL,B,,2644,,{A5F4A92C-5E40-4F63-9321-64893C4977D0}
-9826472.41726516,4885521.38903339,15473,No Parking to Corner,"12"" X 18""", ,Punched Telespar,2018,Parking, ,R7-1,Champaign,3583,,AERIAL,B,,2644,,{23E16C81-3193-4366-A7E3-9AD87F5ADEF9}
-9822468.85212875,4884770.08540204,15474,Stop, , , , , , , ,,16021,,,,,,,{617B495E-A491-4023-AB3A-06F548959CB0}
-9822526.5082103,4884769.95891504,15475,Stop, , , , , , , ,,16021,,,,,,,{717EE15E-D038-4344-B9C0-267E260D08B7}
-9822538.16183564,4884796.26487545,15476,Stop, , , , , , , ,,16021,,,,,,,{C403A6B2-3E55-41FF-A279-046469DB1E5E}
-9822485.21606785,4884796.3965625,15477,Stop, , , , , , , ,,16021,,,,,,,{74AEE240-B0C2-4CA6-87D3-74B7C32C80B6}
-9822472.16183613,4884889.18977778,15478,Stop, , , , , , , ,,16021,,,,,,,{CF71960E-62A8-406A-95BB-D2FAC09E2E49}
-9822413.58376709,4884635.71282583,15479,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{A1A1E11D-61E9-458B-BEB2-8016026615C0}
-9822413.58376709,4884635.71282583,15480,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{FDE4A86C-7264-413F-B37F-585B92A216CD}
-9822485.21606785,4884796.3965625,15481,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{3296EC4D-FC58-47C9-811C-6106924A45D7}
-9822485.21606785,4884796.3965625,15482,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{E761CF98-AFF8-4142-9FDD-3B334B287082}
-9822369.76088278,4884788.47775739,15483,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{5085C03A-1009-410D-8D54-661AED764327}
-9822369.76088278,4884788.47775739,15484,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{2E883730-B501-4907-8C31-CEA06A70A400}
-9822575.50383358,4884780.02530927,15485,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{9E4B3004-44B0-46DF-874C-E254EBD03265}
-9822385.2067727,4884909.87943647,15486,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{10E96D3E-EF12-45A6-A333-078F370D1FE7}
-9822385.2067727,4884909.87943647,15487,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{F3B3C483-CA82-416A-9A39-88CA37BFC541}
-9822472.16183613,4884889.18977778,15488,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{3DFDE3FF-0CEE-4DD4-8241-494D6BECCF39}
-9822472.16183613,4884889.18977778,15489,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{DB2A1C1B-8CB3-471F-9F3C-2DA5E3AB402E}
-9822688.92789188,4884824.84593477,15490,Stop, , , , , , , ,,16021,,,,,,,{9FE2FD35-232B-41E6-ACE6-9548639D59E1}
-9822688.92789188,4884824.84593477,15491,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{686EE6ED-F216-4631-A3B6-4D13C821851D}
-9822688.92789188,4884824.84593477,15492,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{44FD809F-BD4A-40F4-991F-C35A74B23D96}
-9822689.79065491,4884908.30771917,15493,Stop, , , , , , , ,,16021,,,,,,,{B133734D-E07F-4D54-8A89-5B98574EB7D0}
-9822689.79065491,4884908.30771917,15494,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{4536DEA1-47E5-42CD-8191-BE4A001F9009}
-9822689.79065491,4884908.30771917,15495,Streetname, , , , , , , ,,16023,,,,Alberta Pkwy,,,{194EF430-2F3F-408C-B4ED-562C14342BBE}
-9822642.23881761,4884887.84734431,15496,Stop, , , , , , , ,,16021,,,,,,,{17031A7A-68B3-4D62-93CE-578778044499}
-9822422.08225578,4884889.54821594,15497,Stop, , , , , , , ,,16021,,,,,,,{9CCC7D55-832C-4EF4-8114-D0E3A431954E}
-9822431.78810183,4884796.03112845,15498,Stop, , , , , , , ,,16021,,,,,,,{2CFF128C-723D-4D55-8FB4-23DDE6D03970}
-9825748.5013467,4882874.42084104,15499,20 mph School Speed Limit,"24"" X 48""",Higher Fines,Streetlight,2021,School,S5-1 MUTCD,S5-2,Champaign,1533,Dr. Howard,AERIAL,B,,1214,,{669D08C4-A4FE-495E-9A2B-CC7315198D48}
-9825865.67371509,4882872.55923449,15500,School Zone,"36"" X 36""",Arrow Left,Unpunched Telespar,2023,School, ,S1-1,Champaign,1532,Dr. Howard,AERIAL,B,,1213,,{5F6F7542-7F1B-4A18-800D-CCAB7EB9BD40}
-9825330.61899788,4882852.40700352,15501,30 mph Speed Limit,"24"" X 36""", ,Punched Telespar,2023,Regulatory, ,R2-1,Champaign,2552,,AERIAL,B,,1833,,{199FBDC9-0BFF-4348-B5D5-331CABBA2838}
-9825332.73740371,4882870.92655876,15502,30 mph Speed Limit,"24"" X 36""", ,Punched Telespar,2023,Regulatory, ,R2-1,Champaign,2552,,AERIAL,B,,1833,,{B80B44CE-C050-4C24-A317-03C4F7A9927B}
-9825707.8091149,4883160.94728612,15503,30 mph Speed Limit,"24"" X 36""", ,Streetlight,2023,Regulatory, ,R2-1,Champaign,2525,,AERIAL,B,,851,,{263CA0D3-F7DC-4284-94C7-C060E60C1BD1}
-9825706.82282649,4883144.47427158,15504,30 mph Speed Limit,"24"" X 36""", ,Streetlight,2023,Regulatory, ,R2-1,Champaign,2525,,AERIAL,B,,851,,{5FB633F1-7F49-4AC0-9764-988032DA5680}
-9823882.25275628,4882865.60518886,15505,30 mph Speed Limit,"24"" X 48""", ,Streetlight,2023,School, ,R2-1,Champaign,12566,Holy Cross,AERIAL,A,,8620,,{908D18CB-9279-41B4-A176-11ED71F03DD0}
-9823879.75237787,4882851.22483797,15506,30 mph Speed Limit,"24"" X 48""", ,Streetlight,2023,School, ,R2-1,Champaign,12566,Holy Cross,AERIAL,A,,8620,,{EA3CF6F2-4E9E-47BB-A107-3A08C1898359}
-9824412.45729184,4882865.65567179,15507,School Zone,"30""",Arrow Down Left,Streetlight,2023,School, ,S1-1,Champaign,12539,Central High School,AERIAL,A,,8635,,{B85655E1-FEEE-41D8-9DC2-F49C65D714B0}
-9824538.96367676,4878785.97395701,15508,Stop,"12"" X 18""", ,Unpunched Telespar,2023,Regulatory, ,R1-1,Champaign,384,,AERIAL,F,,284,,{A77D015D-4883-46E1-A74E-FCC8CB8ABE9E}
-9823409.81031803,4881722.61702848,15509,No Parking Between Signs,"12"" X 18""", ,Unpunched Telespar,2022,Parking, ,HR7-11,Champaign,7338,,AERIAL,G,,5218,,{D351730C-CEF7-4769-95EE-0ED78ED561D6}
-9823409.41338317,4881704.49860849,15510,No Parking Between Signs,"12"" X 18""", ,Unpunched Telespar,2022,Parking, ,HR7-11,Champaign,7338,,AERIAL,G,,5218,,{C3D80222-6613-469D-8778-497CA2605FDB}
-9829345.4368511,4877939.35758979,15511,Stop,"30""", ,Punched Telespar,2023,Regulatory, ,R1-1,Champaign,4187,,AERIAL,E,,3071,,{C72F8E01-1B21-4350-BB02-3AC2F854FF5E}
